4.127767 35.000000
6.873691 28.500000
9.347001 26.000000
11.401599 23.875000
13.541937 22.900000
15.938822 22.500000
17.539789 21.285714
18.837810 20.000000
19.752727 18.666667
21.072345 17.950000
22.156694 17.181818
23.429602 16.666667
24.197347 15.923077
25.410190 15.607143
26.008163 14.933333
26.414350 14.250000
27.118726 13.823529
27.543726 13.277778
27.805847 12.710526
28.064180 12.200000
28.219736 11.690476
28.501617 11.295455
28.770268 10.913043
29.072667 10.583333
29.248262 10.220000
29.353818 9.865385
29.437151 9.537037
29.578818 9.250000
29.670484 8.965517
29.741913 8.683333
29.851803 8.435484
29.923232 8.187500
30.034343 7.969697
30.034343 7.735294
30.034343 7.514286
30.122804 7.333333
30.206138 7.148649
30.306138 6.986842
30.368638 6.820513
30.481733 6.675000
30.627187 6.548780
30.721204 6.416667
30.766659 6.279070
30.866659 6.159091
31.033326 6.055556
31.128780 5.945652
31.228780 5.840426
31.228780 5.718750
31.228780 5.602041
31.362114 5.510000
31.603997 5.441176
31.642458 5.346154
31.698014 5.254717
31.698014 5.157407
31.836903 5.081818
31.948014 5.008929
31.948014 4.921053
31.948014 4.836207
32.003569 4.762712
32.104531 4.700000
32.354152 4.655738
32.600581 4.612903
32.656136 4.547619
32.764091 4.492187
32.826591 4.430769
32.876591 4.371212
33.069268 4.335821
33.152601 4.286765
33.202601 4.231884
33.285934 4.178571
33.357363 4.126761
33.503196 4.083333
33.503196 4.027397
33.548651 3.979730
33.587112 3.933333
33.587112 3.881579
33.587112 3.831169
33.587112 3.782051
33.670446 3.740506
33.726001 3.700000
33.726001 3.654321
33.726001 3.609756
33.726001 3.566265
33.726001 3.523810
33.788501 3.488235
33.788501 3.447674
33.859930 3.413793
33.859930 3.375000
33.859930 3.337079
33.909930 3.305556
33.959930 3.274725
34.009930 3.244565
34.105384 3.220430
34.105384 3.186170
34.147051 3.157895
34.147051 3.125000
34.197051 3.097938
34.197051 3.066327
34.197051 3.035354
34.197051 3.005000
34.242505 2.980198
34.242505 2.950980
34.305005 2.927184
34.305005 2.899038
34.360561 2.876190
34.360561 2.849057
34.360561 2.822430
34.360561 2.796296
34.449023 2.779817
34.449023 2.754545
34.494477 2.734234
34.605588 2.718750
34.605588 2.694690
34.668088 2.675439
34.718088 2.656522
34.763543 2.637931
34.763543 2.615385
34.805209 2.597458
34.805209 2.575630
34.805209 2.554167
34.805209 2.533058
34.805209 2.512295
34.805209 2.491870
34.959971 2.479839
34.959971 2.460000
34.959971 2.440476
34.959971 2.421260
35.001638 2.406250
35.109592 2.395349
35.109592 2.376923
35.109592 2.358779
35.222092 2.348485
35.222092 2.330827
35.284592 2.317164
35.323054 2.303704
35.385554 2.290441
35.385554 2.273723
35.385554 2.257246
35.469470 2.248201
35.469470 2.232143
35.469470 2.216312
35.469470 2.200704
35.469470 2.185315
35.469470 2.170139
35.511137 2.158621
35.582565 2.147260
35.582565 2.132653
35.695065 2.125000
35.882565 2.120805
35.988121 2.113333
35.988121 2.099338
35.988121 2.085526
36.079030 2.078431
36.079030 2.064935
36.197086 2.058065
36.197086 2.044872
36.197086 2.031847
36.247086 2.022152
36.247086 2.009434
36.302641 2.000000
36.302641 1.987578
36.302641 1.975309
36.302641 1.963190
36.302641 1.951220
36.374070 1.942424
36.374070 1.930723
36.469524 1.925150
36.519524 1.916667
36.564979 1.908284
36.665989 1.902941
36.749322 1.894737
36.804878 1.886628
36.860433 1.878613
36.860433 1.867816
36.915989 1.860000
36.965989 1.852273
36.965989 1.841808
37.011443 1.834270
37.011443 1.824022
37.011443 1.813889
37.011443 1.803867
37.011443 1.793956
37.094777 1.786885
