3.940596 29.870130
8.635687 32.792208
12.415409 31.709957
16.240741 31.168831
19.308630 29.675325
22.240925 28.679654
24.467973 27.133581
26.892777 26.055195
29.248981 25.180375
32.062275 24.935065
34.011521 23.996458
35.421914 22.943723
36.819099 22.077922
38.546636 21.474954
39.916335 20.800866
41.170786 20.150162
42.303581 19.499618
43.553277 19.011544
44.871858 18.626111
45.951181 18.133117
47.041209 17.671614
47.616782 17.104486
48.800101 16.798419
49.815778 16.436688
51.147005 16.220779
52.883175 16.133866
53.737481 15.800866
55.037412 15.630798
55.773893 15.293327
