2.062660 28.000000
3.404573 23.000000
4.607465 21.000000
5.756262 20.000000
7.032102 19.600000
8.735954 20.333333
9.504403 19.000000
10.467013 18.500000
11.432392 18.000000
12.461513 17.600000
13.313228 17.090909
14.118402 16.583333
14.560113 15.846154
14.841798 15.000000
15.320462 14.466667
15.880349 14.062500
16.183463 13.470588
16.611151 13.055556
16.899246 12.578947
17.240635 12.250000
17.643246 12.000000
18.022559 11.727273
18.497076 11.521739
18.854087 11.291667
19.071348 10.960000
19.130172 10.576923
19.323823 10.296296
19.765032 10.142857
20.017092 9.931034
20.202348 9.700000
20.261172 9.419355
20.332601 9.156250
20.524757 8.969697
20.660472 8.764706
20.846437 8.600000
20.913103 8.388889
21.189294 8.270270
21.413536 8.131579
21.609025 8.000000
21.874837 7.900000
21.958170 7.731707
22.142236 7.619048
22.320808 7.511628
22.392236 7.363636
22.631497 7.266667
22.989805 7.217391
22.989805 7.063830
23.056472 6.937500
23.280532 6.857143
23.591954 6.800000
23.668877 6.686275
23.882462 6.615385
24.012017 6.528302
24.346334 6.500000
24.517762 6.436364
24.601096 6.339286
24.641096 6.245614
24.732005 6.155172
24.957600 6.118644
24.957600 6.016667
25.040933 5.934426
25.215933 5.887097
25.265933 5.809524
25.349267 5.734375
25.478433 5.676923
25.549862 5.606061
25.994003 5.626866
26.201178 5.588235
26.292087 5.521739
26.416147 5.471429
26.482814 5.408451
26.589481 5.361111
26.821166 5.328767
26.923666 5.283784
27.067255 5.240000
27.215607 5.197368
27.271162 5.142857
27.390461 5.102564
27.390461 5.037975
27.390461 4.975000
27.449284 4.925926
27.532618 4.878049
27.674284 4.843373
27.674284 4.785714
27.814284 4.752941
27.814284 4.697674
27.866916 4.655172
28.010456 4.625000
28.010456 4.573034
28.069280 4.533333
28.140709 4.494505
28.274637 4.467391
28.346066 4.430108
28.346066 4.382979
28.476318 4.357895
28.528949 4.322917
28.568949 4.288660
28.717301 4.265306
28.717301 4.222222
28.717301 4.180000
28.717301 4.138614
28.717301 4.098039
28.788730 4.067961
28.788730 4.028846
28.788730 3.990476
28.931587 3.971698
28.931587 3.934579
29.139920 3.916667
29.211349 3.889908
29.211349 3.854545
29.211349 3.819820
29.211349 3.785714
29.211349 3.752212
29.211349 3.719298
29.282777 3.695652
29.345277 3.672414
29.345277 3.641026
29.481024 3.627119
29.557947 3.605042
29.557947 3.575000
29.557947 3.545455
29.789632 3.540984
29.789632 3.512195
29.789632 3.483871
29.789632 3.456000
29.866555 3.436508
29.866555 3.409449
29.866555 3.382812
29.866555 3.356589
29.866555 3.330769
29.866555 3.305344
29.933222 3.287879
30.087984 3.278195
30.087984 3.253731
30.206039 3.244444
30.282962 3.227941
30.338518 3.211679
30.380184 3.195652
30.380184 3.172662
30.435740 3.157143
30.435740 3.134752
30.519073 3.119718
30.585740 3.104895
30.585740 3.083333
30.719073 3.075862
30.774629 3.061644
30.824629 3.047619
30.824629 3.027027
30.824629 3.006711
30.896057 2.993333
30.896057 2.973510
30.972981 2.960526
30.972981 2.941176
31.020600 2.928571
31.020600 2.909677
31.087266 2.897436
31.087266 2.878981
31.087266 2.860759
31.153933 2.849057
31.225361 2.837500
31.225361 2.819876
31.225361 2.802469
31.225361 2.785276
31.225361 2.768293
31.225361 2.751515
31.225361 2.734940
31.225361 2.718563
31.296790 2.708333
31.296790 2.692308
31.296790 2.676471
31.296790 2.660819
31.368219 2.651163
31.368219 2.635838
31.368219 2.620690
31.489647 2.617143
31.627742 2.613636
31.627742 2.598870
31.675361 2.589888
31.675361 2.575419
31.675361 2.561111
31.730917 2.552486
31.730917 2.538462
31.730917 2.524590
31.730917 2.510870
31.807840 2.502703
31.807840 2.489247
31.855459 2.481283
31.855459 2.468085
31.932382 2.460317
32.080734 2.457895
32.080734 2.445026
32.080734 2.432292
32.157657 2.424870
32.157657 2.412371
32.157657 2.400000
32.157657 2.387755
32.157657 2.375635
32.157657 2.363636
32.157657 2.351759
32.157657 2.340000
32.157657 2.328358
32.157657 2.316832
32.216480 2.310345
32.287909 2.303922
32.287909 2.292683
32.343465 2.286408
32.426798 2.280193
32.426798 2.269231
32.426798 2.258373
32.498227 2.252381
32.569655 2.246445
32.641084 2.240566
32.641084 2.230047
32.641084 2.219626
32.641084 2.209302
32.641084 2.199074
32.641084 2.188940
32.718007 2.183486
32.718007 2.173516
32.836062 2.172727
32.902729 2.167421
33.028219 2.166667
33.111552 2.161435
33.111552 2.151786
33.153219 2.146667
33.153219 2.137168
33.153219 2.127753
33.153219 2.118421
33.153219 2.109170
33.153219 2.100000
33.153219 2.090909
33.212043 2.086207
33.283471 2.081545
33.350138 2.076923
33.421566 2.072340
33.421566 2.063559
33.421566 2.054852
33.421566 2.046218
33.421566 2.037657
33.421566 2.029167
33.421566 2.020747
33.421566 2.012397
33.421566 2.004115
33.421566 1.995902
33.488233 1.991837
33.488233 1.983740
33.488233 1.975709
33.642995 1.975806
33.642995 1.967871
33.642995 1.960000
33.642995 1.952191
33.642995 1.944444
33.642995 1.936759
33.705495 1.933071
33.705495 1.925490
33.705495 1.917969
33.705495 1.910506
33.767995 1.906977
33.767995 1.899614
33.767995 1.892308
33.767995 1.885057
33.767995 1.877863
33.767995 1.870722
33.767995 1.863636
33.767995 1.856604
33.817995 1.853383
33.917995 1.850187
34.001328 1.847015
34.060152 1.843866
34.118975 1.840741
34.118975 1.833948
34.118975 1.827206
34.118975 1.820513
34.118975 1.813869
34.118975 1.807273
34.118975 1.800725
34.118975 1.794224
34.118975 1.787770
34.118975 1.781362
34.118975 1.775000
34.118975 1.768683
34.118975 1.762411
34.118975 1.756184
34.118975 1.750000
34.118975 1.743860
34.118975 1.737762
34.118975 1.731707
34.118975 1.725694
34.118975 1.719723
34.118975 1.713793
34.118975 1.707904
34.118975 1.702055
34.118975 1.696246
34.118975 1.690476
34.195899 1.688136
34.195899 1.682432
34.195899 1.676768
34.195899 1.671141
34.195899 1.665552
34.195899 1.660000
34.195899 1.654485
34.195899 1.649007
34.195899 1.643564
34.195899 1.638158
34.195899 1.632787
34.195899 1.627451
34.195899 1.622150
34.195899 1.616883
34.243518 1.614887
34.310184 1.612903
34.310184 1.607717
34.310184 1.602564
34.310184 1.597444
34.310184 1.592357
34.310184 1.587302
34.381613 1.585443
34.381613 1.580442
34.381613 1.575472
34.381613 1.570533
34.381613 1.565625
34.444113 1.563863
34.444113 1.559006
34.444113 1.554180
34.444113 1.549383
34.444113 1.544615
34.444113 1.539877
34.444113 1.535168
34.444113 1.530488
34.444113 1.525836
34.444113 1.521212
34.479827 1.519637
34.479827 1.515060
34.602049 1.516517
34.602049 1.511976
34.602049 1.507463
34.602049 1.502976
34.673478 1.501484
34.673478 1.497041
34.673478 1.492625
34.735978 1.491176
34.735978 1.486804
34.735978 1.482456
34.735978 1.478134
34.735978 1.473837
34.735978 1.469565
34.735978 1.465318
34.819311 1.463977
34.819311 1.459770
34.819311 1.455587
34.819311 1.451429
34.962901 1.452991
34.962901 1.448864
35.034330 1.447592
35.034330 1.443503
35.034330 1.439437
35.111253 1.438202
35.111253 1.434174
35.111253 1.430168
35.177919 1.428969
35.177919 1.425000
35.177919 1.421053
35.177919 1.417127
35.249348 1.415978
35.249348 1.412088
35.374348 1.413699
35.374348 1.409836
35.374348 1.405995
35.374348 1.402174
35.374348 1.398374
35.374348 1.394595
35.374348 1.390836
35.374348 1.387097
35.374348 1.383378
35.374348 1.379679
35.374348 1.376000
35.374348 1.372340
35.374348 1.368700
35.374348 1.365079
35.481491 1.366755
35.481491 1.363158
35.481491 1.359580
35.481491 1.356021
35.481491 1.352480
35.481491 1.348958
35.548157 1.348052
35.548157 1.344560
35.548157 1.341085
35.548157 1.337629
35.548157 1.334190
