3.066696 26.000000
5.519485 23.250000
7.160170 20.333333
8.660988 18.375000
9.682128 16.600000
10.532764 15.083333
11.345054 13.857143
11.891699 12.625000
12.467546 11.777778
13.129457 11.250000
13.509255 10.545455
