2 0.2 16.4812
2 0.25 16.4812
2 0.25 16.8733
2 0.3 16.8733
2 0.3 17.402
2 0.35 17.402
2 0.35 17.6851
2 0.4 17.6851
2 0.4 18.0246
2 0.45 18.0246
2 0.45 18.3739
2 0.5 18.3739
2 0.5 0

3 0.0 0
3 0.0 14.2723
3 0.05 14.2723
3 0.05 14.9383
3 0.1 14.9383
3 0.1 15.4166
3 0.15 15.4166
3 0.15 15.7321
3 0.2 15.7321
3 0.2 16.4812
3 0.25 16.4812
3 0.25 16.8733
3 0.3 16.8733
3 0.3 17.402
3 0.35 17.402
3 0.35 17.6851
3 0.4 17.6851
3 0.4 18.0246
3 0.45 18.0246
3 0.45 18.3739
3 0.5 18.3739
3 0.5 0

3 0.0 0
3 0.0 14.2888
3 0.05 14.2888
3 0.05 15.1187
3 0.1 15.1187
3 0.1 15.7191
3 0.15 15.7191
3 0.15 16.3052
3 0.2 16.3052
3 0.2 16.9372
3 0.25 16.9372
3 0.25 17.5159
3 0.3 17.5159
3 0.3 18.0036
3 0.35 18.0036
3 0.35 18.3659
3 0.4 18.3659
3 0.4 18.9546
3 0.45 18.9546
3 0.45 19.2739
3 0.5 19.2739
3 0.5 0

4 0.0 0
4 0.0 14.2888
4 0.05 14.2888
4 0.05 15.1187
4 0.1 15.1187
4 0.1 15.7191
4 0.15 15.7191
4 0.15 16.3052
4 0.2 16.3052
4 0.2 16.9372
4 0.25 16.9372
4 0.25 17.5159
4 0.3 17.5159
4 0.3 18.0036
4 0.35 18.0036
4 0.35 18.3659
4 0.4 18.3659
4 0.4 18.9546
4 0.45 18.9546
4 0.45 19.2739
4 0.5 19.2739
4 0.5 0

4 0.0 0
4 0.0 14.2542
4 0.05 14.2542
4 0.05 15.0427
4 0.1 15.0427
4 0.1 15.9149
4 0.15 15.9149
4 0.15 16.6762
4 0.2 16.6762
4 0.2 17.2491
4 0.25 17.2491
4 0.25 17.9586
4 0.3 17.9586
4 0.3 18.5874
4 0.35 18.5874
4 0.35 18.9478
4 0.4 18.9478
4 0.4 19.4813
4 0.45 19.4813
4 0.45 19.8586
4 0.5 19.8586
4 0.5 0

5 0.0 0
5 0.0 14.2542
5 0.05 14.2542
5 0.05 15.0427
5 0.1 15.0427
5 0.1 15.9149
5 0.15 15.9149
5 0.15 16.6762
5 0.2 16.6762
5 0.2 17.2491
5 0.25 17.2491
5 0.25 17.9586
5 0.3 17.9586
5 0.3 18.5874
5 0.35 18.5874
5 0.35 18.9478
5 0.4 18.9478
5 0.4 19.4813
5 0.45 19.4813
5 0.45 19.8586
5 0.5 19.8586
5 0.5 0

5 0.0 0
5 0.0 14.0167
5 0.05 14.0167
5 0.05 14.9033
5 0.1 14.9033
5 0.1 15.6789
5 0.15 15.6789
5 0.15 16.4173
5 0.2 16.4173
5 0.2 17.1995
5 0.25 17.1995
5 0.25 17.8196
5 0.3 17.8196
5 0.3 18.4357
5 0.35 18.4357
5 0.35 19.0851
5 0.4 19.0851
5 0.4 19.5516
5 0.45 19.5516
5 0.45 19.9457
5 0.5 19.9457
5 0.5 0

6 0.0 0
6 0.0 14.0167
6 0.05 14.0167
6 0.05 14.9033
6 0.1 14.9033
6 0.1 15.6789
6 0.15 15.6789
6 0.15 16.4173
6 0.2 16.4173
6 0.2 17.1995
6 0.25 17.1995
6 0.25 17.8196
6 0.3 17.8196
6 0.3 18.4357
6 0.35 18.4357
6 0.35 19.0851
6 0.4 19.0851
6 0.4 19.5516
6 0.45 19.5516
6 0.45 19.9457
6 0.5 19.9457
6 0.5 0

6 0.0 0
6 0.0 13.7284
6 0.05 13.7284
6 0.05 14.6153
6 0.1 14.6153
6 0.1 15.3958
6 0.15 15.3958
6 0.15 16.2688
6 0.2 16.2688
6 0.2 17.1722
6 0.25 17.1722
6 0.25 17.6836
6 0.3 17.6836
6 0.3 18.4877
6 0.35 18.4877
6 0.35 19.0368
6 0.4 19.0368
6 0.4 19.4734
6 0.45 19.4734
6 0.45 19.8927
6 0.5 19.8927
6 0.5 0

7 0.0 0
7 0.0 13.7284
7 0.05 13.7284
7 0.05 14.6153
7 0.1 14.6153
7 0.1 15.3958
7 0.15 15.3958
7 0.15 16.2688
7 0.2 16.2688
7 0.2 17.1722
7 0.25 17.1722
7 0.25 17.6836
7 0.3 17.6836
7 0.3 18.4877
7 0.35 18.4877
7 0.35 19.0368
7 0.4 19.0368
7 0.4 19.4734
7 0.45 19.4734
7 0.45 19.8927
7 0.5 19.8927
7 0.5 0

7 0.0 0
7 0.0 13.2118
7 0.05 13.2118
7 0.05 14.0274
7 0.1 14.0274
7 0.1 15.0346
7 0.15 15.0346
7 0.15 15.6342
7 0.2 15.6342
7 0.2 16.4245
7 0.25 16.4245
7 0.25 17.1582
7 0.3 17.1582
7 0.3 17.9138
7 0.35 17.9138
7 0.35 18.3867
7 0.4 18.3867
7 0.4 18.8214
7 0.45 18.8214
7 0.45 19.2976
7 0.5 19.2976
7 0.5 0

8 0.0 0
8 0.0 13.2118
8 0.05 13.2118
8 0.05 14.0274
8 0.1 14.0274
8 0.1 15.0346
8 0.15 15.0346
8 0.15 15.6342
8 0.2 15.6342
8 0.2 16.4245
8 0.25 16.4245
8 0.25 17.1582
8 0.3 17.1582
8 0.3 17.9138
8 0.35 17.9138
8 0.35 18.3867
8 0.4 18.3867
8 0.4 18.8214
8 0.45 18.8214
8 0.45 19.2976
8 0.5 19.2976
8 0.5 0

8 0.0 0
8 0.0 11.6258
8 0.05 11.6258
8 0.05 12.4058
8 0.1 12.4058
8 0.1 13.3485
8 0.15 13.3485
8 0.15 14.1857
8 0.2 14.1857
8 0.2 14.9574
8 0.25 14.9574
8 0.25 15.6137
8 0.3 15.6137
8 0.3 16.3088
8 0.35 16.3088
8 0.35 16.8192
8 0.4 16.8192
8 0.4 17.496
8 0.45 17.496
8 0.45 17.8516
8 0.5 17.8516
8 0.5 0

9 0.0 0
9 0.0 11.6258
9 0.05 11.6258
9 0.05 12.4058
9 0.1 12.4058
9 0.1 13.3485
9 0.15 13.3485
9 0.15 14.1857
9 0.2 14.1857
9 0.2 14.9574
9 0.25 14.9574
9 0.25 15.6137
9 0.3 15.6137
9 0.3 16.3088
9 0.35 16.3088
9 0.35 16.8192
9 0.4 16.8192
9 0.4 17.496
9 0.45 17.496
9 0.45 17.8516
9 0.5 17.8516
9 0.5 0

9 0.0 0
9 0.0 9.2578
9 0.05 9.2578
9 0.05 9.8844
9 0.1 9.8844
9 0.1 10.879
9 0.15 10.879
9 0.15 11.8036
9 0.2 11.8036
9 0.2 12.5698
9 0.25 12.5698
9 0.25 13.2418
9 0.3 13.2418
9 0.3 13.843
9 0.35 13.843
9 0.35 14.569
9 0.4 14.569
9 0.4 15.1581
9 0.45 15.1581
9 0.45 15.6399
9 0.5 15.6399
9 0.5 0

10 0.0 0
10 0.0 9.2578
10 0.05 9.2578
10 0.05 9.8844
10 0.1 9.8844
10 0.1 10.879
10 0.15 10.879
10 0.15 11.8036
10 0.2 11.8036
10 0.2 12.5698
10 0.25 12.5698
10 0.25 13.2418
10 0.3 13.2418
10 0.3 13.843
10 0.35 13.843
10 0.35 14.569
10 0.4 14.569
10 0.4 15.1581
10 0.45 15.1581
10 0.45 15.6399
10 0.5 15.6399
10 0.5 0

10 0.0 0
10 0.0 0
10 0.05 0
10 0.05 0
10 0.1 0
10 0.1 0
10 0.15 0
10 0.15 0
10 0.2 0
10 0.2 0
10 0.25 0
10 0.25 0
10 0.3 0
10 0.3 0
10 0.35 0
10 0.35 0
10 0.4 0
10 0.4 0
10 0.45 0
10 0.45 0
10 0.5 0
10 0.5 0
