2 0.45 0
2 0.45 18.3739
2 0.5 18.3739
2 0.5 18.5244
2 0.55 18.5244
2 0.55 18.6954
2 0.6 18.6954
2 0.6 18.8607
2 0.65 18.8607
2 0.65 18.8697
2 0.7 18.8697
2 0.7 19.0267
2 0.75 19.0267
2 0.75 19.1269
2 0.8 19.1269
2 0.8 19.2584
2 0.85 19.2584
2 0.85 19.4369
2 0.9 19.4369
2 0.9 19.5975
2 0.95 19.5975
2 0.95 0

3 0.45 0
3 0.45 18.3739
3 0.5 18.3739
3 0.5 18.5244
3 0.55 18.5244
3 0.55 18.6954
3 0.6 18.6954
3 0.6 18.8607
3 0.65 18.8607
3 0.65 18.8697
3 0.7 18.8697
3 0.7 19.0267
3 0.75 19.0267
3 0.75 19.1269
3 0.8 19.1269
3 0.8 19.2584
3 0.85 19.2584
3 0.85 19.4369
3 0.9 19.4369
3 0.9 19.5975
3 0.95 19.5975
3 0.95 0

3 0.45 0
3 0.45 19.2739
3 0.5 19.2739
3 0.5 19.4699
3 0.55 19.4699
3 0.55 19.6341
3 0.6 19.6341
3 0.6 19.6803
3 0.65 19.6803
3 0.65 19.9596
3 0.7 19.9596
3 0.7 20.0514
3 0.75 20.0514
3 0.75 20.0294
3 0.8 20.0294
3 0.8 20.3272
3 0.85 20.3272
3 0.85 20.4902
3 0.9 20.4902
3 0.9 20.6979
3 0.95 20.6979
3 0.95 0

4 0.45 0
4 0.45 19.2739
4 0.5 19.2739
4 0.5 19.4699
4 0.55 19.4699
4 0.55 19.6341
4 0.6 19.6341
4 0.6 19.6803
4 0.65 19.6803
4 0.65 19.9596
4 0.7 19.9596
4 0.7 20.0514
4 0.75 20.0514
4 0.75 20.0294
4 0.8 20.0294
4 0.8 20.3272
4 0.85 20.3272
4 0.85 20.4902
4 0.9 20.4902
4 0.9 20.6979
4 0.95 20.6979
4 0.95 0

4 0.45 0
4 0.45 19.8586
4 0.5 19.8586
4 0.5 20.1104
4 0.55 20.1104
4 0.55 20.4152
4 0.6 20.4152
4 0.6 20.5407
4 0.65 20.5407
4 0.65 20.6168
4 0.7 20.6168
4 0.7 20.87
4 0.75 20.87
4 0.75 20.9387
4 0.8 20.9387
4 0.8 21.0535
4 0.85 21.0535
4 0.85 21.1419
4 0.9 21.1419
4 0.9 21.4378
4 0.95 21.4378
4 0.95 0

5 0.45 0
5 0.45 19.8586
5 0.5 19.8586
5 0.5 20.1104
5 0.55 20.1104
5 0.55 20.4152
5 0.6 20.4152
5 0.6 20.5407
5 0.65 20.5407
5 0.65 20.6168
5 0.7 20.6168
5 0.7 20.87
5 0.75 20.87
5 0.75 20.9387
5 0.8 20.9387
5 0.8 21.0535
5 0.85 21.0535
5 0.85 21.1419
5 0.9 21.1419
5 0.9 21.4378
5 0.95 21.4378
5 0.95 0

5 0.45 0
5 0.45 19.9457
5 0.5 19.9457
5 0.5 20.1702
5 0.55 20.1702
5 0.55 20.5769
5 0.6 20.5769
5 0.6 20.8164
5 0.65 20.8164
5 0.65 20.8164
5 0.7 20.8164
5 0.7 21.228
5 0.75 21.228
5 0.75 21.2827
5 0.8 21.2827
5 0.8 21.3281
5 0.85 21.3281
5 0.85 21.2816
5 0.9 21.2816
5 0.9 21.5593
5 0.95 21.5593
5 0.95 0

6 0.45 0
6 0.45 19.9457
6 0.5 19.9457
6 0.5 20.1702
6 0.55 20.1702
6 0.55 20.5769
6 0.6 20.5769
6 0.6 20.8164
6 0.65 20.8164
6 0.65 20.8164
6 0.7 20.8164
6 0.7 21.228
6 0.75 21.228
6 0.75 21.2827
6 0.8 21.2827
6 0.8 21.3281
6 0.85 21.3281
6 0.85 21.2816
6 0.9 21.2816
6 0.9 21.5593
6 0.95 21.5593
6 0.95 0

6 0.45 0
6 0.45 19.8927
6 0.5 19.8927
6 0.5 20.3041
6 0.55 20.3041
6 0.55 20.6571
6 0.6 20.6571
6 0.6 20.8658
6 0.65 20.8658
6 0.65 20.9369
6 0.7 20.9369
6 0.7 21.1538
6 0.75 21.1538
6 0.75 21.261
6 0.8 21.261
6 0.8 21.3832
6 0.85 21.3832
6 0.85 21.2245
6 0.9 21.2245
6 0.9 21.3559
6 0.95 21.3559
6 0.95 0

7 0.45 0
7 0.45 19.8927
7 0.5 19.8927
7 0.5 20.3041
7 0.55 20.3041
7 0.55 20.6571
7 0.6 20.6571
7 0.6 20.8658
7 0.65 20.8658
7 0.65 20.9369
7 0.7 20.9369
7 0.7 21.1538
7 0.75 21.1538
7 0.75 21.261
7 0.8 21.261
7 0.8 21.3832
7 0.85 21.3832
7 0.85 21.2245
7 0.9 21.2245
7 0.9 21.3559
7 0.95 21.3559
7 0.95 0

7 0.45 0
7 0.45 19.2976
7 0.5 19.2976
7 0.5 19.7164
7 0.55 19.7164
7 0.55 20.0649
7 0.6 20.0649
7 0.6 19.9612
7 0.65 19.9612
7 0.65 20.2176
7 0.7 20.2176
7 0.7 20.376
7 0.75 20.376
7 0.75 20.354
7 0.8 20.354
7 0.8 20.5727
7 0.85 20.5727
7 0.85 20.4998
7 0.9 20.4998
7 0.9 20.5014
7 0.95 20.5014
7 0.95 0

8 0.45 0
8 0.45 19.2976
8 0.5 19.2976
8 0.5 19.7164
8 0.55 19.7164
8 0.55 20.0649
8 0.6 20.0649
8 0.6 19.9612
8 0.65 19.9612
8 0.65 20.2176
8 0.7 20.2176
8 0.7 20.376
8 0.75 20.376
8 0.75 20.354
8 0.8 20.354
8 0.8 20.5727
8 0.85 20.5727
8 0.85 20.4998
8 0.9 20.4998
8 0.9 20.5014
8 0.95 20.5014
8 0.95 0

8 0.45 0
8 0.45 17.8516
8 0.5 17.8516
8 0.5 18.444
8 0.55 18.444
8 0.55 18.7184
8 0.6 18.7184
8 0.6 18.8663
8 0.65 18.8663
8 0.65 19.081
8 0.7 19.081
8 0.7 19.246
8 0.75 19.246
8 0.75 19.2859
8 0.8 19.2859
8 0.8 19.3262
8 0.85 19.3262
8 0.85 19.4199
8 0.9 19.4199
8 0.9 19.2111
8 0.95 19.2111
8 0.95 0

9 0.45 0
9 0.45 17.8516
9 0.5 17.8516
9 0.5 18.444
9 0.55 18.444
9 0.55 18.7184
9 0.6 18.7184
9 0.6 18.8663
9 0.65 18.8663
9 0.65 19.081
9 0.7 19.081
9 0.7 19.246
9 0.75 19.246
9 0.75 19.2859
9 0.8 19.2859
9 0.8 19.3262
9 0.85 19.3262
9 0.85 19.4199
9 0.9 19.4199
9 0.9 19.2111
9 0.95 19.2111
9 0.95 0

9 0.45 0
9 0.45 15.6399
9 0.5 15.6399
9 0.5 16.0866
9 0.55 16.0866
9 0.55 16.4234
9 0.6 16.4234
9 0.6 16.1688
9 0.65 16.1688
9 0.65 16.9331
9 0.7 16.9331
9 0.7 17.0654
9 0.75 17.0654
9 0.75 17.1401
9 0.8 17.1401
9 0.8 17.2761
9 0.85 17.2761
9 0.85 17.2574
9 0.9 17.2574
9 0.9 17.2955
9 0.95 17.2955
9 0.95 0

10 0.45 0
10 0.45 15.6399
10 0.5 15.6399
10 0.5 16.0866
10 0.55 16.0866
10 0.55 16.4234
10 0.6 16.4234
10 0.6 16.1688
10 0.65 16.1688
10 0.65 16.9331
10 0.7 16.9331
10 0.7 17.0654
10 0.75 17.0654
10 0.75 17.1401
10 0.8 17.1401
10 0.8 17.2761
10 0.85 17.2761
10 0.85 17.2574
10 0.9 17.2574
10 0.9 17.2955
10 0.95 17.2955
10 0.95 0

10 0.45 0
10 0.45 0
10 0.5 0
10 0.5 0
10 0.55 0
10 0.55 0
10 0.6 0
10 0.6 0
10 0.65 0
10 0.65 0
10 0.7 0
10 0.7 0
10 0.75 0
10 0.75 0
10 0.8 0
10 0.8 0
10 0.85 0
10 0.85 0
10 0.9 0
10 0.9 0
10 0.95 0
10 0.95 0
